HV953             47.89  81.2845 -67.6442 49.1408 0.5429                         10.757 0.026 10.425 0.022 10.32  0.022 0.126 0.017
HV2338            42.239 76.5369 -71.2573 50.3807 0.5568                         11.155 0.034 10.8   0.029 10.693 0.027 0.116 0.017
OGLE-LMC-CEP-0392  5.813 73.8962 -68.6898 50.2953 0.556  15.711 0.02 14.786 0.02                                        0.147 0.017
OGLE-LMC-CEP-0394  7.237 73.9228 -68.1154 50.2134 0.5552 15.2   0.02 14.357 0.02                                        0.126 0.017
OGLE-LMC-CEP-0396  4.299 73.9278 -71.2183 50.6924 0.5606 15.77  0.02 14.991 0.02                                        0.148 0.017
OGLE-LMC-CEP-0398  4.135 73.9377 -69.1589 50.357  0.5566 15.816 0.02 15.096 0.02                                        0.134 0.017
OGLE-LMC-CEP-0400  2.531 73.9404 -68.9231 50.3222 0.5562 16.364 0.02 15.678 0.02                                        0.13  0.017
OGLE-LMC-CEP-0401  5.321 73.942  -68.8558 50.3124 0.5561 15.7   0.02 14.874 0.02                                        0.136 0.017
OGLE-LMC-CEP-0404  3.784 73.9557 -69.3497 50.3829 0.5569 15.809 0.02 15.119 0.02                                        0.137 0.017
OGLE-LMC-CEP-0407  3.026 73.9686 -68.8211 50.3037 0.556  16.401 0.02 15.583 0.02                                        0.137 0.017
OGLE-LMC-CEP-0408  2.63  73.9702 -69.2888 50.3717 0.5567 16.129 0.02 15.497 0.02                                        0.137 0.017
OGLE-LMC-CEP-0411  2.631 73.9858 -68.4093 50.2437 0.5554 16.613 0.02 15.833 0.02                                        0.154 0.017
OGLE-LMC-CEP-0422  4.05  74.0484 -70.935  50.6275 0.5598 15.957 0.02 15.207 0.02                                        0.124 0.017
OGLE-LMC-CEP-0423  3.606 74.0524 -67.4134 50.1051 0.5542 15.85  0.02 15.11  0.02                                        0.108 0.017
OGLE-LMC-CEP-0425  3.272 74.0675 -68.682  50.27   0.5557 16.325 0.02 15.534 0.02                                        0.146 0.017
OGLE-LMC-CEP-0429  2.866 74.0922 -70.3815 50.5278 0.5585 16.127 0.02 15.456 0.02                                        0.13  0.017
OGLE-LMC-CEP-0430  2.888 74.0945 -68.9619 50.3063 0.556  16.504 0.02 15.71  0.02                                        0.132 0.017
OGLE-LMC-CEP-0434 30.343 74.1146 -69.3796 50.3656 0.5566 13.416 0.02             11.587 0.015 11.287 0.012 11.194 0.011 0.145 0.017
OGLE-LMC-CEP-0436  2.651 74.1236 -68.8895 50.2917 0.5558 16.525 0.02 15.755 0.02                                        0.135 0.017
OGLE-LMC-CEP-0438  2.948 74.1395 -67.2935 50.0775 0.554  16.156 0.02 15.443 0.02                                        0.109 0.017
OGLE-LMC-CEP-0439  3.213 74.1398 -70.1558 50.4844 0.558  16.135 0.02 15.391 0.02                                        0.12  0.017
OGLE-LMC-CEP-0440  3.568 74.1428 -70.1106 50.4766 0.5579 16.002 0.02 15.254 0.02                                        0.121 0.017
OGLE-LMC-CEP-0442  4.327 74.154  -69.4523 50.3712 0.5567 15.611 0.02 14.915 0.02                                        0.152 0.017
OGLE-LMC-CEP-0445  3.383 74.167  -68.6728 50.2546 0.5555 16.341 0.02 15.418 0.02                                        0.147 0.017
OGLE-LMC-CEP-0450  5.406 74.1812 -67.6525 50.1157 0.5542 15.587 0.02 14.764 0.02                                        0.123 0.017
OGLE-LMC-CEP-0457  3.06  74.2231 -69.6318 50.3896 0.5569 16.139 0.02 15.424 0.02                                        0.148 0.017
OGLE-LMC-CEP-0458  3.844 74.2288 -70.4304 50.5181 0.5584 16.413 0.02 15.502 0.02                                        0.129 0.017
OGLE-LMC-CEP-0459  3.752 74.2562 -68.2533 50.1837 0.5548 15.962 0.02 15.149 0.02                                        0.149 0.017
OGLE-LMC-CEP-0460  3.153 74.2566 -67.4914 50.0843 0.5539 16.148 0.02 15.388 0.02                                        0.114 0.017
OGLE-LMC-CEP-0461 45.208 74.2575 -67.9952 50.1489 0.5544 14.246 0.02             11.411 0.017 10.963 0.018 10.839 0.017 0.138 0.017
OGLE-LMC-CEP-0462  7.059 74.2693 -68.5717 50.2258 0.5551 15.287 0.02 14.338 0.02                                        0.144 0.017
OGLE-LMC-CEP-0466  3.0   74.2887 -68.8929 50.2691 0.5556 16.62  0.02 15.76  0.02                                        0.139 0.017
OGLE-LMC-CEP-0467 22.718 74.3014 -67.3826 50.0641 0.5537 13.704 0.02 12.775 0.02 12.113 0.033 11.767 0.031 11.668 0.029 0.112 0.017
OGLE-LMC-CEP-0473  2.634 74.3314 -68.8213 50.2528 0.5554 16.335 0.02 15.59  0.02 15.093 0.082 14.856 0.116 14.641 0.114 0.141 0.017
OGLE-LMC-CEP-0475  2.95  74.3413 -67.8548 50.1182 0.5541 16.181 0.02 15.441 0.02                                        0.132 0.017
OGLE-LMC-CEP-0478  2.764 74.3547 -69.5673 50.3618 0.5565 16.16  0.02 15.471 0.02 14.961 0.057 14.666 0.073 14.624 0.076 0.15  0.017
OGLE-LMC-CEP-0480  4.035 74.3635 -69.3552 50.3278 0.5562 16.865 0.02 15.779 0.02 15.107 0.049 14.513 0.052 14.515 0.08  0.161 0.017
OGLE-LMC-CEP-0482  7.466 74.3697 -69.2269 50.3075 0.5559 15.655 0.02 14.661 0.02 13.977 0.081 13.439 0.031 13.315 0.03  0.151 0.017
OGLE-LMC-CEP-0484  4.416 74.4136 -69.6554 50.3676 0.5566 15.641 0.02 14.902 0.02                                        0.145 0.017
OGLE-LMC-CEP-0486  3.069 74.4202 -68.5664 50.2037 0.5549 16.156 0.02 15.403 0.02                                        0.14  0.017
OGLE-LMC-CEP-0487  3.109 74.4218 -69.4055 50.3276 0.5562 16.221 0.02 15.469 0.02 15.002 0.124 14.614 0.041 14.488 0.09  0.165 0.017
OGLE-LMC-CEP-0488  3.647 74.4218 -68.8001 50.237  0.5552 16.535 0.02 15.608 0.02 14.921 0.037 14.517 0.045 14.451 0.066 0.14  0.017
OGLE-LMC-CEP-0491  3.979 74.4314 -70.0536 50.4292 0.5573 15.342 0.02 14.489 0.02                                        0.121 0.017
OGLE-LMC-CEP-0492  5.239 74.4379 -70.6016 50.5202 0.5584 15.304 0.02 14.6   0.02                                        0.11  0.017
OGLE-LMC-CEP-0494  2.727 74.4406 -69.0625 50.273  0.5556 16.973 0.02 16.013 0.02 15.441 0.087 14.953 0.1   14.658 0.091 0.134 0.017
OGLE-LMC-CEP-0498  3.63  74.4552 -68.7199 50.2208 0.555  15.914 0.02 15.154 0.02 14.617 0.071 14.295 0.059 14.286 0.061 0.139 0.017
OGLE-LMC-CEP-0499  8.831 74.4589 -68.9896 50.2597 0.5554             14.12  0.02 13.478 0.042 13.207 0.043 13.063 0.024 0.133 0.017
OGLE-LMC-CEP-0500 13.978 74.462  -67.8386 50.0985 0.5539                         12.77  0.02  12.424 0.018 12.329 0.017 0.128 0.017
OGLE-LMC-CEP-0501 23.307 74.4627 -69.9582 50.4095 0.5571 13.564 0.02             12.065 0.031 11.736 0.028 11.637 0.027 0.128 0.017
OGLE-LMC-CEP-0502  5.271 74.4634 -68.3042 50.1609 0.5545 15.766 0.02 14.882 0.02                                        0.147 0.017
OGLE-LMC-CEP-0505  4.17  74.4895 -70.5451 50.5039 0.5582 15.771 0.02 15.024 0.02                                        0.11  0.017
OGLE-LMC-CEP-0508  3.025 74.5068 -68.2476 50.1469 0.5543 16.319 0.02 15.528 0.02                                        0.146 0.017
OGLE-LMC-CEP-0512 39.398 74.545  -69.9497 50.3973 0.5569 13.135 0.02             11.325 0.036 10.946 0.031 10.837 0.029 0.125 0.017
OGLE-LMC-CEP-0513  2.778 74.5512 -68.2439 50.1401 0.5542 16.129 0.02 15.459 0.02                                        0.146 0.017
OGLE-LMC-CEP-0514  3.504 74.5537 -69.2028 50.2786 0.5556 16.276 0.02 15.458 0.02 14.879 0.063 14.458 0.055 14.381 0.068 0.152 0.017
OGLE-LMC-CEP-0517  5.265 74.5693 -70.6298 50.5082 0.5583 15.127 0.02 14.556 0.02                                        0.101 0.017
OGLE-LMC-CEP-0518  3.249 74.5771 -69.367  50.3005 0.5558 16.55  0.02 15.589 0.02 14.988 0.044 14.565 0.044 14.543 0.046 0.174 0.017
OGLE-LMC-CEP-0520  8.373 74.5952 -71.0425 50.5775 0.5592 14.781 0.02 14.032 0.02                                        0.116 0.017
OGLE-LMC-CEP-0522  3.144 74.6106 -67.9293 50.0889 0.5537 16.074 0.02 15.333 0.02                                        0.128 0.017
OGLE-LMC-CEP-0524  3.123 74.6134 -70.5814 50.4942 0.5581 16.189 0.02 15.448 0.02                                        0.1   0.017
OGLE-LMC-CEP-0526  2.81  74.62   -69.1755 50.2654 0.5554             15.502 0.02 14.997 0.038 14.636 0.069 14.604 0.045 0.147 0.017
OGLE-LMC-CEP-0528 35.712 74.6366 -70.346  50.451  0.5576 13.319 0.02                                                    0.103 0.017
OGLE-LMC-CEP-0529  2.856 74.637  -69.0409 50.2427 0.5552 16.603 0.02 15.777 0.02 15.168 0.087 14.746 0.084 14.698 0.087 0.134 0.017
OGLE-LMC-CEP-0535 17.279 74.6505 -70.1107 50.4098 0.5571 13.661 0.02                                                    0.112 0.017
OGLE-LMC-CEP-0536  3.011 74.6531 -70.9312 50.5504 0.5588 16.166 0.02 15.458 0.02                                        0.109 0.017
OGLE-LMC-CEP-0537  3.048 74.6536 -69.5314 50.3158 0.556              15.71  0.02 15.082 0.035 14.657 0.1   14.596 0.072 0.156 0.017
OGLE-LMC-CEP-0538 18.53  74.6688 -67.1009 49.9748 0.5528 14.002 0.02 13.106 0.02                                        0.096 0.017
OGLE-LMC-CEP-0539  3.455 74.6719 -68.8652 50.2117 0.5549 16.064 0.02 15.32  0.02 14.758 0.056 14.373 0.069 14.299 0.054 0.131 0.017
OGLE-LMC-CEP-0540  3.75  74.6727 -69.5258 50.3124 0.5559 15.841 0.02 15.069 0.02 14.574 0.061 14.198 0.058 14.188 0.056 0.16  0.017
OGLE-LMC-CEP-0541  3.245 74.678  -67.9654 50.084  0.5537 16.078 0.02 15.365 0.02                                        0.128 0.017
OGLE-LMC-CEP-0542  5.23  74.6793 -70.891  50.54   0.5587 15.355 0.02 14.646 0.02                                        0.104 0.017
OGLE-LMC-CEP-0543  3.163 74.6803 -68.7304 50.1908 0.5547 16.096 0.02 15.367 0.02 14.83  0.05  14.462 0.064 14.391 0.045 0.129 0.017
OGLE-LMC-CEP-0544  3.373 74.6863 -69.483  50.3038 0.5558 16.219 0.02 15.405 0.02 14.876 0.086 14.496 0.055 14.422 0.077 0.167 0.017
OGLE-LMC-CEP-0545 15.831 74.6963 -70.0616 50.3957 0.5569             13.266 0.02 12.612 0.024 12.237 0.022 12.129 0.021 0.114 0.017
OGLE-LMC-CEP-0546 15.216 74.7011 -67.3189 49.9968 0.553  14.024 0.02 13.248 0.02                                        0.099 0.017
OGLE-LMC-CEP-0553  4.692 74.7322 -69.2665 50.264  0.5554 15.766 0.02 14.949 0.02 14.343 0.025 13.958 0.039 13.909 0.033 0.17  0.017
OGLE-LMC-CEP-0554  3.031 74.7438 -68.3184 50.123  0.554  16.359 0.02 15.549 0.02                                        0.144 0.017
OGLE-LMC-CEP-0556  6.578 74.7573 -69.0435 50.2266 0.555  15.369 0.02 14.506 0.02 13.92  0.047 13.497 0.027 13.429 0.031 0.128 0.017
